In the move.
65.71428571428571,62.857142857142854
66.42857142857143,65.0
68.57142857142857,60.0
62.857142857142854,71.42857142857143
65.0,65.71428571428571
63.57142857142857,70.0
60.0,62.857142857142854
67.14285714285714,67.14285714285714
68.57142857142857,67.85714285714286
63.57142857142857,67.14285714285714
61.42857142857143,71.42857142857143
67.85714285714286,71.42857142857143
69.28571428571429,68.57142857142857
73.57142857142857,68.57142857142857
70.0,64.28571428571429
67.85714285714286,62.142857142857146
62.857142857142854,74.28571428571429
62.857142857142854,61.42857142857143
66.42857142857143,70.0
71.42857142857143,62.142857142857146
One move ahead.
68.57142857142857,65.0
64.28571428571429,65.0
69.28571428571429,70.0
71.42857142857143,65.0
64.28571428571429,61.42857142857143
68.57142857142857,65.71428571428571
67.85714285714286,67.14285714285714
66.42857142857143,62.857142857142854
77.14285714285714,71.42857142857143
70.0,68.57142857142857
69.28571428571429,70.71428571428571
60.714285714285715,67.14285714285714
70.71428571428571,65.71428571428571
69.28571428571429,69.28571428571429
66.42857142857143,69.28571428571429
67.85714285714286,68.57142857142857
65.0,67.14285714285714
64.28571428571429,65.0
68.57142857142857,75.71428571428571
69.28571428571429,63.57142857142857
Two moves ahead.
67.14285714285714,58.57142857142857
69.28571428571429,57.142857142857146
70.0,59.285714285714285
64.28571428571429,62.142857142857146
71.42857142857143,56.42857142857143
67.85714285714286,56.42857142857143
70.71428571428571,63.57142857142857
67.14285714285714,62.857142857142854
70.0,62.142857142857146
61.42857142857143,55.714285714285715
61.42857142857143,60.714285714285715
72.14285714285714,60.0
72.85714285714286,57.857142857142854
67.14285714285714,55.714285714285715
66.42857142857143,59.285714285714285
65.0,55.0
67.14285714285714,59.285714285714285
62.857142857142854,60.714285714285715
55.714285714285715,61.42857142857143
70.0,52.142857142857146
